MAG13_MS100_SN338 X,MAG13_MS100_SN338 Y,MAG13_MS100_SN338 Z,MAG13_MS100_SN596 X,MAG13_MS100_SN596 Y,MAG13_MS100_SN596 Z,MAG13_MS100_SN597 X,MAG13_MS100_SN597 Y,MAG13_MS100_SN597 Z,MAG13_MSL100_SN773 X,MAG13_MSL100_SN773 Y,MAG13_MSL100_SN773 Z,MAG13_MSL100_SN594 X,MAG13_MSL100_SN594 Y,MAG13_MSL100_SN594 Z,MAG13_MSL100_SN777 X,MAG13_MSL100_SN777 Y,MAG13_MSL100_SN777 Z,MAG13_MS70_SN339 X,MAG13_MS70_SN339 Y,MAG13_MS70_SN339 Z
-475.418E-9,-522.091E-9,19.153E-9,-575.374E-9,-525.496E-9,46.596E-9,-776.888E-9,-574.773E-9,162.777E-9,-926.320E-9,-531.305E-9,205.643E-9,-1.356E-6,-495.249E-9,438.606E-9,-2.296E-6,-355.631E-9,766.918E-9,-6.272E-6,1.345E-6,2.507E-6
-475.017E-9,-523.359E-9,19.220E-9,-575.974E-9,-525.095E-9,48.599E-9,-776.287E-9,-575.974E-9,162.910E-9,-924.651E-9,-531.906E-9,206.044E-9,-1.356E-6,-494.648E-9,439.341E-9,-2.296E-6,-354.963E-9,766.918E-9,-6.273E-6,1.345E-6,2.506E-6
-475.017E-9,-524.094E-9,19.153E-9,-576.375E-9,-525.296E-9,48.999E-9,-776.888E-9,-574.372E-9,161.775E-9,-924.117E-9,-532.306E-9,205.243E-9,-1.357E-6,-494.848E-9,439.207E-9,-2.296E-6,-355.831E-9,766.517E-9,-6.273E-6,1.346E-6,2.507E-6
-476.486E-9,-522.959E-9,19.220E-9,-575.440E-9,-525.896E-9,48.332E-9,-777.355E-9,-575.974E-9,161.575E-9,-924.117E-9,-531.906E-9,205.777E-9,-1.356E-6,-494.514E-9,439.474E-9,-2.295E-6,-355.231E-9,767.719E-9,-6.272E-6,1.346E-6,2.507E-6
-476.219E-9,-522.491E-9,18.752E-9,-576.175E-9,-524.294E-9,48.999E-9,-777.288E-9,-575.574E-9,163.378E-9,-925.319E-9,-532.507E-9,205.443E-9,-1.357E-6,-493.847E-9,439.408E-9,-2.295E-6,-354.830E-9,767.920E-9,-6.272E-6,1.346E-6,2.507E-6
-475.952E-9,-523.226E-9,19.353E-9,-576.108E-9,-524.294E-9,49.801E-9,-778.023E-9,-575.173E-9,162.376E-9,-924.785E-9,-533.108E-9,205.777E-9,-1.357E-6,-494.247E-9,438.807E-9,-2.295E-6,-355.231E-9,766.785E-9,-6.272E-6,1.346E-6,2.507E-6
-475.017E-9,-523.092E-9,17.951E-9,-576.776E-9,-524.895E-9,48.799E-9,-776.687E-9,-575.974E-9,163.177E-9,-924.518E-9,-533.108E-9,206.044E-9,-1.358E-6,-496.050E-9,440.009E-9,-2.296E-6,-355.631E-9,766.918E-9,-6.272E-6,1.346E-6,2.508E-6
-475.818E-9,-523.893E-9,19.754E-9,-576.242E-9,-525.763E-9,49.801E-9,-776.687E-9,-575.440E-9,161.174E-9,-925.452E-9,-533.642E-9,206.044E-9,-1.357E-6,-494.381E-9,439.341E-9,-2.296E-6,-355.498E-9,767.319E-9,-6.272E-6,1.346E-6,2.508E-6
-475.818E-9,-522.691E-9,18.151E-9,-576.175E-9,-524.094E-9,50.802E-9,-777.488E-9,-575.374E-9,162.777E-9,-925.119E-9,-533.108E-9,208.047E-9,-1.356E-6,-494.247E-9,439.808E-9,-2.295E-6,-355.431E-9,766.517E-9,-6.272E-6,1.346E-6,2.508E-6
-474.750E-9,-524.962E-9,18.953E-9,-576.509E-9,-524.428E-9,50.201E-9,-777.355E-9,-574.639E-9,161.441E-9,-926.654E-9,-533.375E-9,205.777E-9,-1.356E-6,-495.048E-9,439.341E-9,-2.296E-6,-355.498E-9,766.651E-9,-6.272E-6,1.346E-6,2.508E-6
-476.820E-9,-523.893E-9,19.153E-9,-576.175E-9,-524.695E-9,49.400E-9,-777.288E-9,-574.973E-9,162.376E-9,-925.319E-9,-533.108E-9,206.244E-9,-1.356E-6,-496.050E-9,439.608E-9,-2.296E-6,-355.231E-9,768.120E-9,-6.272E-6,1.346E-6,2.508E-6
-476.086E-9,-524.160E-9,18.685E-9,-575.173E-9,-523.893E-9,50.335E-9,-777.088E-9,-575.574E-9,162.643E-9,-924.651E-9,-533.375E-9,206.578E-9,-1.357E-6,-494.247E-9,438.940E-9,-2.296E-6,-355.898E-9,766.918E-9,-6.272E-6,1.347E-6,2.508E-6
-476.019E-9,-523.893E-9,18.552E-9,-576.375E-9,-524.494E-9,49.801E-9,-776.687E-9,-574.773E-9,163.177E-9,-924.518E-9,-532.707E-9,205.043E-9,-1.357E-6,-495.850E-9,439.608E-9,-2.295E-6,-355.831E-9,767.519E-9,-6.271E-6,1.347E-6,2.508E-6
-476.486E-9,-524.561E-9,18.418E-9,-575.440E-9,-523.359E-9,50.735E-9,-777.088E-9,-574.238E-9,162.376E-9,-924.518E-9,-533.108E-9,206.445E-9,-1.355E-6,-495.315E-9,438.940E-9,-2.296E-6,-355.631E-9,767.986E-9,-6.272E-6,1.346E-6,2.509E-6
-477.020E-9,-524.094E-9,18.352E-9,-576.175E-9,-524.294E-9,51.403E-9,-778.690E-9,-575.974E-9,162.576E-9,-923.316E-9,-532.707E-9,206.244E-9,-1.357E-6,-495.449E-9,439.007E-9,-2.295E-6,-355.231E-9,767.719E-9,-6.272E-6,1.346E-6,2.509E-6
-476.086E-9,-523.760E-9,18.685E-9,-576.776E-9,-523.760E-9,51.403E-9,-776.287E-9,-574.105E-9,164.780E-9,-924.651E-9,-532.574E-9,206.979E-9,-1.357E-6,-495.716E-9,438.540E-9,-2.295E-6,-355.364E-9,767.452E-9,-6.272E-6,1.347E-6,2.510E-6
-474.817E-9,-524.094E-9,19.754E-9,-576.375E-9,-523.493E-9,52.605E-9,-776.487E-9,-573.971E-9,165.381E-9,-925.319E-9,-532.306E-9,206.445E-9,-1.356E-6,-493.045E-9,440.009E-9,-2.296E-6,-355.231E-9,768.320E-9,-6.272E-6,1.347E-6,2.510E-6
-476.620E-9,-524.294E-9,19.754E-9,-576.108E-9,-524.695E-9,52.338E-9,-776.420E-9,-574.506E-9,163.311E-9,-925.853E-9,-532.707E-9,204.842E-9,-1.355E-6,-494.781E-9,439.608E-9,-2.296E-6,-355.631E-9,768.387E-9,-6.272E-6,1.347E-6,2.510E-6
-476.219E-9,-521.490E-9,19.553E-9,-576.375E-9,-522.491E-9,52.204E-9,-776.287E-9,-574.973E-9,163.378E-9,-924.918E-9,-533.909E-9,206.445E-9,-1.357E-6,-495.249E-9,438.606E-9,-2.295E-6,-355.231E-9,766.918E-9,-6.271E-6,1.347E-6,2.509E-6
-475.952E-9,-523.359E-9,19.620E-9,-575.707E-9,-523.893E-9,52.071E-9,-776.287E-9,-575.173E-9,164.513E-9,-924.918E-9,-533.241E-9,205.643E-9,-1.357E-6,-495.449E-9,439.474E-9,-2.296E-6,-355.765E-9,767.719E-9,-6.272E-6,1.347E-6,2.510E-6
-477.020E-9,-523.292E-9,20.555E-9,-575.374E-9,-523.693E-9,52.405E-9,-776.287E-9,-573.571E-9,165.180E-9,-924.518E-9,-533.108E-9,206.645E-9,-1.356E-6,-495.249E-9,439.007E-9,-2.296E-6,-356.032E-9,768.120E-9,-6.271E-6,1.347E-6,2.510E-6
-475.551E-9,-523.626E-9,18.953E-9,-577.176E-9,-523.760E-9,51.670E-9,-776.020E-9,-574.105E-9,163.711E-9,-925.719E-9,-532.707E-9,205.109E-9,-1.357E-6,-493.446E-9,438.940E-9,-2.296E-6,-355.364E-9,767.586E-9,-6.272E-6,1.347E-6,2.510E-6
-475.418E-9,-523.092E-9,19.553E-9,-576.976E-9,-523.092E-9,53.206E-9,-776.687E-9,-573.771E-9,163.578E-9,-923.716E-9,-533.308E-9,205.443E-9,-1.357E-6,-494.047E-9,439.207E-9,-2.295E-6,-355.231E-9,767.118E-9,-6.272E-6,1.347E-6,2.510E-6
-477.421E-9,-524.828E-9,18.685E-9,-577.043E-9,-524.160E-9,52.872E-9,-777.221E-9,-573.437E-9,163.979E-9,-925.319E-9,-533.375E-9,206.712E-9,-1.356E-6,-495.048E-9,438.940E-9,-2.295E-6,-355.898E-9,767.719E-9,-6.272E-6,1.347E-6,2.510E-6
-476.620E-9,-524.294E-9,19.553E-9,-576.776E-9,-523.693E-9,53.206E-9,-775.886E-9,-573.571E-9,164.579E-9,-926.320E-9,-533.308E-9,206.445E-9,-1.357E-6,-496.250E-9,440.209E-9,-2.296E-6,-355.231E-9,767.920E-9,-6.272E-6,1.348E-6,2.511E-6
-479.023E-9,-524.695E-9,20.021E-9,-576.509E-9,-524.428E-9,51.002E-9,-776.020E-9,-572.769E-9,163.311E-9,-925.052E-9,-533.775E-9,205.911E-9,-1.356E-6,-494.514E-9,438.807E-9,-2.296E-6,-355.631E-9,767.986E-9,-6.272E-6,1.347E-6,2.510E-6
-477.421E-9,-523.493E-9,19.954E-9,-576.175E-9,-525.095E-9,54.207E-9,-776.888E-9,-573.370E-9,164.179E-9,-925.719E-9,-534.510E-9,206.244E-9,-1.355E-6,-494.247E-9,439.608E-9,-2.296E-6,-356.432E-9,768.521E-9,-6.272E-6,1.347E-6,2.510E-6
-478.356E-9,-525.229E-9,20.822E-9,-577.577E-9,-524.695E-9,53.006E-9,-776.287E-9,-574.238E-9,165.581E-9,-926.254E-9,-533.775E-9,206.712E-9,-1.356E-6,-495.449E-9,440.142E-9,-2.296E-6,-355.631E-9,768.387E-9,-6.272E-6,1.347E-6,2.510E-6
-476.820E-9,-524.895E-9,19.754E-9,-577.176E-9,-524.294E-9,53.807E-9,-775.485E-9,-574.172E-9,164.780E-9,-925.119E-9,-533.909E-9,206.645E-9,-1.356E-6,-495.850E-9,439.608E-9,-2.295E-6,-357.234E-9,768.320E-9,-6.272E-6,1.348E-6,2.511E-6
-477.688E-9,-525.229E-9,19.620E-9,-576.909E-9,-523.359E-9,52.872E-9,-775.886E-9,-572.502E-9,163.578E-9,-926.387E-9,-534.176E-9,207.914E-9,-1.357E-6,-496.384E-9,439.608E-9,-2.296E-6,-356.165E-9,768.654E-9,-6.272E-6,1.348E-6,2.510E-6
-477.020E-9,-525.496E-9,19.754E-9,-577.577E-9,-522.892E-9,54.207E-9,-776.487E-9,-573.170E-9,163.778E-9,-926.320E-9,-533.108E-9,207.647E-9,-1.358E-6,-494.848E-9,441.010E-9,-2.296E-6,-355.831E-9,767.719E-9,-6.272E-6,1.348E-6,2.511E-6
-477.154E-9,-525.095E-9,20.021E-9,-577.310E-9,-523.359E-9,53.273E-9,-776.954E-9,-573.037E-9,163.044E-9,-925.452E-9,-533.241E-9,206.979E-9,-1.357E-6,-495.182E-9,439.207E-9,-2.297E-6,-356.032E-9,767.586E-9,-6.271E-6,1.348E-6,2.510E-6
-478.022E-9,-525.496E-9,18.752E-9,-576.776E-9,-524.895E-9,53.607E-9,-777.088E-9,-573.771E-9,162.977E-9,-925.319E-9,-534.109E-9,206.445E-9,-1.358E-6,-496.651E-9,438.807E-9,-2.296E-6,-355.831E-9,767.519E-9,-6.271E-6,1.348E-6,2.511E-6
-478.489E-9,-525.496E-9,20.154E-9,-576.375E-9,-523.893E-9,52.071E-9,-776.020E-9,-572.769E-9,163.845E-9,-926.387E-9,-534.443E-9,206.178E-9,-1.356E-6,-495.449E-9,440.276E-9,-2.297E-6,-355.898E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-477.020E-9,-525.896E-9,20.154E-9,-576.575E-9,-524.494E-9,53.206E-9,-776.687E-9,-572.769E-9,163.778E-9,-926.120E-9,-533.308E-9,207.647E-9,-1.357E-6,-497.052E-9,441.611E-9,-2.297E-6,-356.633E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-477.688E-9,-526.030E-9,19.754E-9,-578.111E-9,-524.561E-9,53.807E-9,-776.420E-9,-573.704E-9,164.246E-9,-926.254E-9,-532.974E-9,206.845E-9,-1.358E-6,-496.250E-9,439.742E-9,-2.297E-6,-355.898E-9,768.253E-9,-6.271E-6,1.347E-6,2.510E-6
-478.422E-9,-525.896E-9,19.754E-9,-578.779E-9,-524.294E-9,55.409E-9,-776.086E-9,-573.370E-9,166.182E-9,-925.920E-9,-534.710E-9,206.445E-9,-1.357E-6,-495.850E-9,440.009E-9,-2.296E-6,-356.833E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-478.623E-9,-525.229E-9,19.887E-9,-577.844E-9,-525.362E-9,53.540E-9,-777.088E-9,-573.571E-9,163.311E-9,-926.120E-9,-534.577E-9,206.445E-9,-1.357E-6,-497.052E-9,439.875E-9,-2.296E-6,-356.967E-9,768.387E-9,-6.271E-6,1.347E-6,2.511E-6
-477.421E-9,-523.292E-9,19.954E-9,-577.777E-9,-524.294E-9,53.807E-9,-777.488E-9,-574.372E-9,165.180E-9,-924.918E-9,-534.109E-9,207.847E-9,-1.357E-6,-496.451E-9,439.608E-9,-2.296E-6,-357.234E-9,767.719E-9,-6.271E-6,1.348E-6,2.511E-6
-477.822E-9,-525.629E-9,20.021E-9,-578.111E-9,-524.561E-9,54.074E-9,-777.088E-9,-573.704E-9,163.177E-9,-925.586E-9,-534.176E-9,206.845E-9,-1.356E-6,-496.651E-9,439.341E-9,-2.296E-6,-356.699E-9,768.788E-9,-6.271E-6,1.347E-6,2.511E-6
-479.023E-9,-524.695E-9,19.553E-9,-577.577E-9,-525.095E-9,53.006E-9,-776.086E-9,-572.970E-9,165.180E-9,-926.721E-9,-534.310E-9,206.244E-9,-1.357E-6,-496.250E-9,439.207E-9,-2.296E-6,-357.033E-9,768.320E-9,-6.271E-6,1.347E-6,2.510E-6
-477.554E-9,-525.496E-9,19.353E-9,-577.443E-9,-524.695E-9,55.142E-9,-776.287E-9,-573.170E-9,163.444E-9,-926.521E-9,-534.176E-9,206.979E-9,-1.357E-6,-497.185E-9,439.875E-9,-2.296E-6,-357.100E-9,767.986E-9,-6.271E-6,1.347E-6,2.510E-6
-478.823E-9,-525.496E-9,18.953E-9,-577.377E-9,-525.296E-9,53.807E-9,-775.886E-9,-573.771E-9,162.576E-9,-925.920E-9,-534.911E-9,207.647E-9,-1.357E-6,-496.851E-9,438.406E-9,-2.296E-6,-357.033E-9,767.920E-9,-6.271E-6,1.348E-6,2.511E-6
-478.623E-9,-526.431E-9,20.288E-9,-577.176E-9,-525.362E-9,53.406E-9,-777.088E-9,-573.704E-9,164.646E-9,-924.918E-9,-533.642E-9,207.112E-9,-1.357E-6,-496.918E-9,438.940E-9,-2.296E-6,-356.699E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-477.822E-9,-526.297E-9,19.954E-9,-577.978E-9,-525.296E-9,54.207E-9,-777.689E-9,-573.971E-9,164.579E-9,-924.918E-9,-534.710E-9,206.845E-9,-1.356E-6,-497.052E-9,440.009E-9,-2.295E-6,-358.035E-9,769.322E-9,-6.270E-6,1.347E-6,2.511E-6
-477.554E-9,-526.564E-9,18.953E-9,-577.577E-9,-525.763E-9,53.673E-9,-776.554E-9,-573.170E-9,166.115E-9,-926.788E-9,-534.443E-9,207.647E-9,-1.356E-6,-497.452E-9,439.742E-9,-2.296E-6,-357.234E-9,769.188E-9,-6.271E-6,1.347E-6,2.511E-6
-478.222E-9,-527.098E-9,20.355E-9,-578.378E-9,-526.297E-9,55.009E-9,-776.287E-9,-574.773E-9,164.379E-9,-926.921E-9,-535.712E-9,207.246E-9,-1.357E-6,-496.651E-9,438.606E-9,-2.296E-6,-356.232E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-477.955E-9,-527.232E-9,19.620E-9,-577.310E-9,-525.896E-9,53.807E-9,-777.355E-9,-573.304E-9,164.780E-9,-926.254E-9,-535.511E-9,206.445E-9,-1.357E-6,-496.918E-9,439.074E-9,-2.296E-6,-357.234E-9,768.253E-9,-6.271E-6,1.346E-6,2.511E-6
-478.623E-9,-527.900E-9,19.153E-9,-578.378E-9,-524.294E-9,55.009E-9,-777.689E-9,-574.372E-9,163.979E-9,-928.123E-9,-535.311E-9,208.248E-9,-1.358E-6,-497.252E-9,439.808E-9,-2.296E-6,-357.033E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-478.489E-9,-526.564E-9,19.620E-9,-577.844E-9,-525.229E-9,53.807E-9,-777.355E-9,-574.105E-9,165.715E-9,-925.853E-9,-534.710E-9,205.643E-9,-1.356E-6,-496.784E-9,439.742E-9,-2.295E-6,-356.967E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-478.222E-9,-527.098E-9,20.154E-9,-576.976E-9,-525.896E-9,53.406E-9,-776.888E-9,-573.771E-9,162.777E-9,-925.920E-9,-535.111E-9,207.246E-9,-1.357E-6,-497.052E-9,440.009E-9,-2.296E-6,-356.833E-9,767.719E-9,-6.271E-6,1.346E-6,2.511E-6
-477.955E-9,-526.297E-9,19.620E-9,-577.577E-9,-524.962E-9,54.608E-9,-776.821E-9,-574.372E-9,163.845E-9,-925.319E-9,-535.511E-9,207.112E-9,-1.357E-6,-497.452E-9,439.742E-9,-2.296E-6,-357.634E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-478.022E-9,-527.499E-9,20.154E-9,-577.577E-9,-525.296E-9,54.207E-9,-776.086E-9,-575.374E-9,164.780E-9,-924.718E-9,-535.111E-9,206.845E-9,-1.357E-6,-497.052E-9,439.608E-9,-2.295E-6,-357.835E-9,768.721E-9,-6.270E-6,1.346E-6,2.511E-6
-478.890E-9,-525.496E-9,19.620E-9,-577.577E-9,-525.362E-9,54.207E-9,-775.752E-9,-573.838E-9,165.447E-9,-925.319E-9,-534.977E-9,208.314E-9,-1.356E-6,-497.853E-9,439.875E-9,-2.296E-6,-356.967E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-476.019E-9,-524.695E-9,19.353E-9,-577.978E-9,-525.496E-9,54.608E-9,-776.287E-9,-574.372E-9,164.379E-9,-924.117E-9,-534.710E-9,207.647E-9,-1.358E-6,-497.052E-9,438.807E-9,-2.297E-6,-357.234E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-478.089E-9,-527.499E-9,20.021E-9,-577.577E-9,-525.362E-9,54.742E-9,-777.088E-9,-574.372E-9,164.513E-9,-926.654E-9,-535.378E-9,206.712E-9,-1.356E-6,-496.517E-9,438.807E-9,-2.295E-6,-357.501E-9,767.853E-9,-6.271E-6,1.347E-6,2.511E-6
-478.623E-9,-527.900E-9,19.954E-9,-577.377E-9,-525.496E-9,54.608E-9,-776.086E-9,-573.571E-9,164.579E-9,-925.119E-9,-534.710E-9,206.445E-9,-1.356E-6,-496.851E-9,439.808E-9,-2.296E-6,-356.833E-9,768.721E-9,-6.271E-6,1.347E-6,2.512E-6
-478.489E-9,-526.164E-9,19.887E-9,-578.245E-9,-525.496E-9,55.142E-9,-775.752E-9,-573.971E-9,163.311E-9,-926.254E-9,-535.244E-9,206.044E-9,-1.357E-6,-498.253E-9,439.207E-9,-2.297E-6,-357.234E-9,768.788E-9,-6.271E-6,1.347E-6,2.511E-6
-478.823E-9,-526.497E-9,19.754E-9,-577.176E-9,-525.496E-9,56.211E-9,-776.687E-9,-573.971E-9,163.578E-9,-927.122E-9,-534.310E-9,206.845E-9,-1.357E-6,-497.652E-9,440.009E-9,-2.295E-6,-357.434E-9,769.122E-9,-6.271E-6,1.347E-6,2.511E-6
-478.356E-9,-526.698E-9,19.754E-9,-577.978E-9,-526.164E-9,54.475E-9,-776.554E-9,-573.971E-9,164.246E-9,-926.387E-9,-534.844E-9,206.311E-9,-1.356E-6,-496.517E-9,439.608E-9,-2.295E-6,-357.234E-9,768.120E-9,-6.271E-6,1.346E-6,2.511E-6
-479.023E-9,-527.299E-9,20.355E-9,-576.776E-9,-526.698E-9,55.209E-9,-777.689E-9,-573.971E-9,164.780E-9,-926.320E-9,-535.111E-9,206.044E-9,-1.357E-6,-498.253E-9,439.608E-9,-2.296E-6,-357.634E-9,768.320E-9,-6.271E-6,1.347E-6,2.511E-6
-477.421E-9,-526.831E-9,19.086E-9,-577.577E-9,-525.763E-9,55.676E-9,-776.687E-9,-573.170E-9,164.513E-9,-926.254E-9,-535.111E-9,206.578E-9,-1.357E-6,-498.253E-9,440.543E-9,-2.296E-6,-357.768E-9,768.788E-9,-6.271E-6,1.347E-6,2.511E-6
-477.020E-9,-526.297E-9,19.353E-9,-577.978E-9,-526.297E-9,54.608E-9,-776.687E-9,-573.370E-9,163.177E-9,-927.322E-9,-533.909E-9,208.047E-9,-1.357E-6,-497.652E-9,440.810E-9,-2.296E-6,-357.634E-9,768.320E-9,-6.270E-6,1.347E-6,2.511E-6
-477.020E-9,-527.232E-9,19.220E-9,-577.978E-9,-524.962E-9,54.608E-9,-776.020E-9,-573.304E-9,163.845E-9,-926.521E-9,-534.844E-9,206.311E-9,-1.357E-6,-497.052E-9,440.543E-9,-2.296E-6,-358.168E-9,768.521E-9,-6.271E-6,1.347E-6,2.511E-6
-479.424E-9,-527.299E-9,19.153E-9,-578.378E-9,-526.497E-9,54.808E-9,-776.287E-9,-573.370E-9,163.378E-9,-924.918E-9,-535.311E-9,207.246E-9,-1.356E-6,-497.052E-9,439.608E-9,-2.296E-6,-358.235E-9,768.921E-9,-6.270E-6,1.347E-6,2.511E-6
-477.688E-9,-527.098E-9,19.487E-9,-576.642E-9,-526.831E-9,55.810E-9,-776.687E-9,-572.369E-9,162.510E-9,-925.987E-9,-534.710E-9,207.112E-9,-1.356E-6,-497.185E-9,438.940E-9,-2.296E-6,-357.234E-9,767.586E-9,-6.271E-6,1.347E-6,2.511E-6
-478.022E-9,-527.699E-9,20.355E-9,-577.777E-9,-524.895E-9,56.010E-9,-776.687E-9,-572.769E-9,161.975E-9,-926.120E-9,-534.911E-9,206.244E-9,-1.356E-6,-497.052E-9,439.007E-9,-2.295E-6,-358.035E-9,767.519E-9,-6.270E-6,1.347E-6,2.511E-6
-477.421E-9,-527.632E-9,19.353E-9,-577.844E-9,-525.896E-9,54.608E-9,-777.355E-9,-572.502E-9,163.311E-9,-925.319E-9,-535.111E-9,206.445E-9,-1.357E-6,-496.918E-9,440.009E-9,-2.296E-6,-356.967E-9,767.319E-9,-6.270E-6,1.347E-6,2.511E-6
-478.222E-9,-525.696E-9,19.153E-9,-576.976E-9,-525.095E-9,55.409E-9,-775.285E-9,-572.369E-9,162.376E-9,-926.721E-9,-534.510E-9,207.446E-9,-1.357E-6,-498.654E-9,440.810E-9,-2.296E-6,-357.234E-9,767.719E-9,-6.271E-6,1.347E-6,2.511E-6
-478.623E-9,-525.763E-9,19.887E-9,-578.111E-9,-525.896E-9,54.341E-9,-775.485E-9,-572.769E-9,161.708E-9,-925.719E-9,-535.645E-9,205.911E-9,-1.357E-6,-497.719E-9,439.608E-9,-2.296E-6,-357.901E-9,767.986E-9,-6.271E-6,1.346E-6,2.510E-6
-479.023E-9,-527.499E-9,19.954E-9,-577.577E-9,-525.896E-9,55.009E-9,-777.488E-9,-571.968E-9,162.176E-9,-924.918E-9,-534.710E-9,206.044E-9,-1.357E-6,-497.252E-9,440.610E-9,-2.296E-6,-358.235E-9,767.719E-9,-6.271E-6,1.347E-6,2.511E-6
-477.688E-9,-526.831E-9,19.487E-9,-577.978E-9,-526.164E-9,54.875E-9,-777.355E-9,-573.704E-9,163.311E-9,-925.853E-9,-534.710E-9,206.845E-9,-1.356E-6,-497.452E-9,438.940E-9,-2.296E-6,-357.901E-9,767.719E-9,-6.271E-6,1.346E-6,2.511E-6
-478.222E-9,-527.699E-9,19.553E-9,-577.577E-9,-527.499E-9,54.207E-9,-777.488E-9,-573.571E-9,161.575E-9,-927.322E-9,-536.313E-9,205.643E-9,-1.356E-6,-498.454E-9,439.007E-9,-2.295E-6,-357.434E-9,767.118E-9,-6.270E-6,1.346E-6,2.510E-6
-477.421E-9,-528.033E-9,19.887E-9,-577.176E-9,-526.431E-9,55.409E-9,-777.355E-9,-573.704E-9,163.311E-9,-926.120E-9,-534.042E-9,207.380E-9,-1.357E-6,-498.788E-9,439.742E-9,-2.297E-6,-358.302E-9,768.253E-9,-6.271E-6,1.347E-6,2.511E-6
-477.822E-9,-525.496E-9,19.353E-9,-577.577E-9,-524.294E-9,55.409E-9,-777.889E-9,-572.769E-9,162.777E-9,-924.518E-9,-534.911E-9,205.844E-9,-1.357E-6,-498.053E-9,439.408E-9,-2.296E-6,-356.833E-9,767.719E-9,-6.270E-6,1.347E-6,2.510E-6
-478.089E-9,-526.965E-9,19.353E-9,-577.844E-9,-524.828E-9,55.409E-9,-778.023E-9,-573.037E-9,163.711E-9,-926.921E-9,-534.577E-9,207.112E-9,-1.356E-6,-498.253E-9,439.608E-9,-2.296E-6,-357.768E-9,768.253E-9,-6.270E-6,1.347E-6,2.511E-6
-476.620E-9,-526.297E-9,19.754E-9,-578.779E-9,-525.896E-9,54.608E-9,-777.088E-9,-572.569E-9,162.576E-9,-925.920E-9,-534.911E-9,206.445E-9,-1.357E-6,-497.452E-9,438.606E-9,-2.295E-6,-358.235E-9,768.120E-9,-6.271E-6,1.347E-6,2.511E-6
-479.023E-9,-526.030E-9,19.887E-9,-577.577E-9,-525.496E-9,54.742E-9,-777.088E-9,-572.502E-9,163.044E-9,-926.921E-9,-534.443E-9,206.578E-9,-1.356E-6,-496.918E-9,438.807E-9,-2.297E-6,-357.234E-9,768.120E-9,-6.270E-6,1.348E-6,2.511E-6
-476.620E-9,-526.097E-9,18.552E-9,-576.375E-9,-525.296E-9,54.808E-9,-777.088E-9,-572.769E-9,162.176E-9,-926.120E-9,-534.710E-9,206.845E-9,-1.357E-6,-498.454E-9,439.408E-9,-2.297E-6,-357.033E-9,768.120E-9,-6.270E-6,1.347E-6,2.511E-6
-478.489E-9,-527.098E-9,20.154E-9,-578.378E-9,-525.629E-9,55.810E-9,-777.889E-9,-573.838E-9,163.444E-9,-925.987E-9,-535.244E-9,206.044E-9,-1.357E-6,-497.185E-9,439.875E-9,-2.296E-6,-357.234E-9,768.253E-9,-6.270E-6,1.347E-6,2.511E-6
-478.823E-9,-527.699E-9,19.754E-9,-577.577E-9,-524.695E-9,54.608E-9,-777.088E-9,-574.372E-9,163.177E-9,-927.522E-9,-535.712E-9,206.845E-9,-1.357E-6,-498.654E-9,438.807E-9,-2.295E-6,-357.234E-9,767.920E-9,-6.270E-6,1.347E-6,2.511E-6
-478.489E-9,-527.098E-9,19.620E-9,-577.711E-9,-526.030E-9,55.676E-9,-777.355E-9,-573.838E-9,164.646E-9,-927.055E-9,-535.378E-9,207.914E-9,-1.357E-6,-497.319E-9,440.409E-9,-2.296E-6,-357.367E-9,768.253E-9,-6.271E-6,1.347E-6,2.511E-6
-477.822E-9,-527.499E-9,19.754E-9,-577.377E-9,-526.297E-9,55.209E-9,-778.290E-9,-573.971E-9,164.780E-9,-924.918E-9,-535.712E-9,206.645E-9,-1.357E-6,-498.253E-9,438.606E-9,-2.296E-6,-358.035E-9,768.320E-9,-6.270E-6,1.348E-6,2.511E-6
-477.955E-9,-526.431E-9,20.822E-9,-577.310E-9,-525.629E-9,55.810E-9,-776.554E-9,-573.170E-9,164.913E-9,-924.518E-9,-535.511E-9,207.647E-9,-1.357E-6,-497.719E-9,440.810E-9,-2.296E-6,-357.501E-9,768.654E-9,-6.270E-6,1.347E-6,2.512E-6
-478.623E-9,-528.300E-9,20.555E-9,-578.579E-9,-525.896E-9,55.409E-9,-777.689E-9,-573.771E-9,164.780E-9,-926.320E-9,-536.313E-9,207.847E-9,-1.357E-6,-498.253E-9,440.209E-9,-2.296E-6,-358.035E-9,768.521E-9,-6.270E-6,1.346E-6,2.512E-6
